연도,학년,과목,문형,문항번호,성취기준_코드,시대,문제형식,세부형식,자료핵심요소,정답,정답핵심요소,이미지경로,원본PDF,처리일시
2025,공통,한국사,73회기본,21,,조선,실내전시형,세계기록유산 전시,"훈민정음 해례본, 유네스코",1,칠정산 편찬,output/images/hancert/2025_공통_한국사_73회기본_21.png,input/pdf/한능검/(73회)한국사(기본)검사지.pdf,2026-07-12T22:45:02+09:00
2025,공통,한국사,73회기본,22,,조선,자료 제시형,유산 방문 인증 태블릿,"1467, 대리석, 서유기 조각",1,원각사지 십층석탑,output/images/hancert/2025_공통_한국사_73회기본_22.png,input/pdf/한능검/(73회)한국사(기본)검사지.pdf,2026-07-12T22:45:02+09:00
2025,공통,한국사,73회기본,23,,조선,자료 제시형,민속놀이 게시판,"다섯 돌 놀이, 오주연문장전산고",2,공기놀이,output/images/hancert/2025_공통_한국사_73회기본_23.png,input/pdf/한능검/(73회)한국사(기본)검사지.pdf,2026-07-12T22:45:02+09:00
2025,공통,한국사,73회기본,24,,조선,답사형,진주성 전공비 안내,"김시민, 진주성 전투",3,곽재우 의병,output/images/hancert/2025_공통_한국사_73회기본_24.png,input/pdf/한능검/(73회)한국사(기본)검사지.pdf,2026-07-12T22:45:02+09:00
2025,공통,한국사,73회기본,25,,조선,자료 제시형,스마트폰 검색,"내의원, 혜민서, 장금",1,의녀,output/images/hancert/2025_공통_한국사_73회기본_25.png,input/pdf/한능검/(73회)한국사(기본)검사지.pdf,2026-07-12T22:45:02+09:00
2025,공통,한국사,73회기본,26,,조선,실내전시형,특별전 디스플레이,"단원, 풍속화",1,서당,output/images/hancert/2025_공통_한국사_73회기본_26.png,input/pdf/한능검/(73회)한국사(기본)검사지.pdf,2026-07-12T22:45:02+09:00
2025,공통,한국사,73회기본,27,,조선,영상자료형,뉴스 진수식 중계,"금난전권 폐지, 장용영",1,수원 화성 축조,output/images/hancert/2025_공통_한국사_73회기본_27.png,input/pdf/한능검/(73회)한국사(기본)검사지.pdf,2026-07-12T22:45:02+09:00
2025,공통,한국사,73회기본,28,,개항기,자료 제시형,AR·번사창,"기기창, 톈진 기기국",3,영선사,output/images/hancert/2025_공통_한국사_73회기본_28.png,input/pdf/한능검/(73회)한국사(기본)검사지.pdf,2026-07-12T22:45:02+09:00
2025,공통,한국사,73회기본,29,,개항기,역사 장면형,국왕·신하 대화,"어재연, 신미양요",4,척화비 건립,output/images/hancert/2025_공통_한국사_73회기본_29.png,input/pdf/한능검/(73회)한국사(기본)검사지.pdf,2026-07-12T22:45:02+09:00
2025,공통,한국사,73회기본,30,,조선,수업형,학생 모둠 발표,"조동리, 고구려비, 탄금대·신립",4,충주,output/images/hancert/2025_공통_한국사_73회기본_30.png,input/pdf/한능검/(73회)한국사(기본)검사지.pdf,2026-07-12T22:45:02+09:00
2025,공통,한국사,73회기본,31,,개항기,카드형,역사 인물 카드,"박규수, 제너럴 셔먼호",4,삼정이정청 설치 건의,output/images/hancert/2025_공통_한국사_73회기본_31.png,input/pdf/한능검/(73회)한국사(기본)검사지.pdf,2026-07-12T22:45:02+09:00
2025,공통,한국사,73회기본,32,,개항기,자료 제시형,연표·전투 삽화,"황룡촌 전투, 우금치 전투",3,전주 화약,output/images/hancert/2025_공통_한국사_73회기본_32.png,input/pdf/한능검/(73회)한국사(기본)검사지.pdf,2026-07-12T22:45:02+09:00
2025,공통,한국사,73회기본,33,,개항기,역사 신문형,역사 신문 지면,"중추원 관제, 독립관, 박정양",4,만민 공동회,output/images/hancert/2025_공통_한국사_73회기본_33.png,input/pdf/한능검/(73회)한국사(기본)검사지.pdf,2026-07-12T22:45:02+09:00
2025,공통,한국사,73회기본,34,,개항기,대화형,여성 2인 대화,"황성신문, 러일 전쟁, 제물포 해전",1,경부선 기차,output/images/hancert/2025_공통_한국사_73회기본_34.png,input/pdf/한능검/(73회)한국사(기본)검사지.pdf,2026-07-12T22:45:02+09:00
2025,공통,한국사,73회기본,35,,개항기,자료 제시형,강연·황제 친서,"외교권 박탈, 대한 제국 황제 친서",2,통감부 설치,output/images/hancert/2025_공통_한국사_73회기본_35.png,input/pdf/한능검/(73회)한국사(기본)검사지.pdf,2026-07-12T22:45:02+09:00
2025,공통,한국사,73회기본,36,,개항기,수업형,발표 대회,"전환국, 화폐 정리 사업",2,백동화,output/images/hancert/2025_공통_한국사_73회기본_36.png,input/pdf/한능검/(73회)한국사(기본)검사지.pdf,2026-07-12T22:45:02+09:00
2025,공통,한국사,73회기본,37,,개항기,자료 제시형,태블릿 360도 답사,"민긍호, 원주진위대, 군대 해산",1,서울 진공 작전,output/images/hancert/2025_공통_한국사_73회기본_37.png,input/pdf/한능검/(73회)한국사(기본)검사지.pdf,2026-07-12T22:45:02+09:00
2025,공통,한국사,73회기본,38,,일제강점기,수업형,디지털 게시판 수행과제,"회사령, 조선 태형령, 제복·칼",3,토지 조사 사업,output/images/hancert/2025_공통_한국사_73회기본_38.png,input/pdf/한능검/(73회)한국사(기본)검사지.pdf,2026-07-12T22:45:02+09:00
2025,공통,한국사,73회기본,39,,일제강점기,자료 제시형,데이터베이스 UI,"1919년 3·1, 제암리 사건",4,대한민국 임시 정부 수립,output/images/hancert/2025_공통_한국사_73회기본_39.png,input/pdf/한능검/(73회)한국사(기본)검사지.pdf,2026-07-12T22:45:02+09:00
2025,공통,한국사,73회기본,40,,일제강점기,자료 제시형,지도·연설,"근우회, 이상재, 전국 지회",4,광주 학생 항일 진상 조사단,output/images/hancert/2025_공통_한국사_73회기본_40.png,input/pdf/한능검/(73회)한국사(기본)검사지.pdf,2026-07-12T22:45:02+09:00
2025,공통,한국사,73회기본,41,,일제강점기,영상자료형,1920년대 영상 전시,"조만식, 평양, 조선 사람 조선 것",4,물산 장려 운동,output/images/hancert/2025_공통_한국사_73회기본_41.png,input/pdf/한능검/(73회)한국사(기본)검사지.pdf,2026-07-12T22:45:02+09:00
2025,공통,한국사,73회기본,42,,일제강점기,자료 제시형,국민학교 통지표,"국가 총동원법, 황국 신민 서사, 창씨개명",2,공출 독려 애국반,output/images/hancert/2025_공통_한국사_73회기본_42.png,input/pdf/한능검/(73회)한국사(기본)검사지.pdf,2026-07-12T22:45:02+09:00
2025,공통,한국사,73회기본,43,,일제강점기,영상자료형,동영상 플레이어,"봉오동 전투, 카자흐스탄 강제 이주",4,홍범도,output/images/hancert/2025_공통_한국사_73회기본_43.png,input/pdf/한능검/(73회)한국사(기본)검사지.pdf,2026-07-12T22:45:02+09:00
2025,공통,한국사,73회기본,44,,일제강점기,메신저형,단체 채팅,"조선 의용대, 김원봉, 광복군 합류",4,중국 관내 최초 한인 무장 조직,output/images/hancert/2025_공통_한국사_73회기본_44.png,input/pdf/한능검/(73회)한국사(기본)검사지.pdf,2026-07-12T22:45:02+09:00
2025,공통,한국사,73회기본,45,,일제강점기,대화형,영화 포스터 소개,"아리랑, 단성사, 1926",2,나운규,output/images/hancert/2025_공통_한국사_73회기본_45.png,input/pdf/한능검/(73회)한국사(기본)검사지.pdf,2026-07-12T22:45:02+09:00
2025,공통,한국사,73회기본,46,,현대,자료 제시형,SNS 역사 속 오늘,"1977, 수출 100억 달러",3,경부 고속 도로 준공,output/images/hancert/2025_공통_한국사_73회기본_46.png,input/pdf/한능검/(73회)한국사(기본)검사지.pdf,2026-07-12T22:45:02+09:00
2025,공통,한국사,73회기본,47,,현대,자료 제시형,이산가족찾기 웹,"1·4 후퇴, 흥남 철수",2,인천 상륙 작전,output/images/hancert/2025_공통_한국사_73회기본_47.png,input/pdf/한능검/(73회)한국사(기본)검사지.pdf,2026-07-12T22:45:02+09:00
2025,공통,한국사,73회기본,48,,현대,실내전시형,사진 전시,"지방 자치, 총독부 철거, OECD 가입",2,금융 실명제,output/images/hancert/2025_공통_한국사_73회기본_48.png,input/pdf/한능검/(73회)한국사(기본)검사지.pdf,2026-07-12T22:45:02+09:00
2025,공통,한국사,73회기본,49,,현대,자료 제시형,단일 문헌,"4·13 호헌 조치, 직선제, 국본",4,이한열 희생,output/images/hancert/2025_공통_한국사_73회기본_49.png,input/pdf/한능검/(73회)한국사(기본)검사지.pdf,2026-07-12T22:45:02+09:00
2025,공통,한국사,73회기본,50,,현대,수업형,학생 3인 토론,"북방 외교, 남북한 유엔 동시 가입",1,남북 기본 합의서,output/images/hancert/2025_공통_한국사_73회기본_50.png,input/pdf/한능검/(73회)한국사(기본)검사지.pdf,2026-07-12T22:45:02+09:00
2025,공통,한국사,73회심화,1,,삼국시대 이전,자료 제시형,박물관 뉴스레터,"부여 송국리, 비파형 동검, 민무늬 토기, 사유 재산·계급",2,반달 돌칼로 벼 수확,output/images/hancert/2025_공통_한국사_73회심화_1.png,input/pdf/한능검/(73회)한국사(심화)검사지.pdf,2026-07-12T22:45:15+09:00
2025,공통,한국사,73회심화,2,,삼국시대,자료 제시형,다중 문헌 연대 사이,"연개소문 막리지, 검모잠·안승, 고구려 부흥",4,김춘추의 당 군사 동맹,output/images/hancert/2025_공통_한국사_73회심화_2.png,input/pdf/한능검/(73회)한국사(심화)검사지.pdf,2026-07-12T22:45:15+09:00
2025,공통,한국사,73회심화,3,,삼국시대,실내전시형,로봇 가이드 영정,"이진아시왕, 고령, 수로왕 형제, 대가야",1,진흥왕 때 신라 복속,output/images/hancert/2025_공통_한국사_73회심화_3.png,input/pdf/한능검/(73회)한국사(심화)검사지.pdf,2026-07-12T22:45:15+09:00
2025,공통,한국사,73회심화,4,,삼국시대 이전,자료 제시형,태블릿 국가 비교 노트,"삼로·골장제(옥저), 신지·읍차·5·10월 제사(삼한)",3,삼한의 소도,output/images/hancert/2025_공통_한국사_73회심화_4.png,input/pdf/한능검/(73회)한국사(심화)검사지.pdf,2026-07-12T22:45:15+09:00
2025,공통,한국사,73회심화,5,,삼국시대,자료 제시형,단일 문헌,"패하 전투, 고흥·『서기』, 근초고왕",4,평양성 공격·고국원왕 전사,output/images/hancert/2025_공통_한국사_73회심화_5.png,input/pdf/한능검/(73회)한국사(심화)검사지.pdf,2026-07-12T22:45:15+09:00
2025,공통,한국사,73회심화,6,,삼국시대,자료 제시형,특별전 포스터,"영락 연호, 광개토왕릉비, 고구려",5,호우명 그릇(시호 명문),output/images/hancert/2025_공통_한국사_73회심화_6.png,input/pdf/한능검/(73회)한국사(심화)검사지.pdf,2026-07-12T22:45:15+09:00
2025,공통,한국사,73회심화,7,,남북국시대,답사형,성주사지 탑비 해설,"낭혜화상탑비, 최치원, 혜공왕 이후 하대",2,김헌창의 웅천주 반란,output/images/hancert/2025_공통_한국사_73회심화_7.png,input/pdf/한능검/(73회)한국사(심화)검사지.pdf,2026-07-12T22:45:15+09:00
2025,공통,한국사,73회심화,8,,남북국시대,챗봇형,역사 챗봇 Q&A,"상경 용천부, 영광탑, 이불병좌상, 발해",5,"6좌평 관제(백제, 옳지 않음)",output/images/hancert/2025_공통_한국사_73회심화_8.png,input/pdf/한능검/(73회)한국사(심화)검사지.pdf,2026-07-12T22:45:15+09:00
2025,공통,한국사,73회심화,9,,삼국시대,자료 제시형,다중 문헌,"화랑·국선, 풍월주·원화, 설원랑, 신라",5,골품에 따른 관등·생활 제한,output/images/hancert/2025_공통_한국사_73회심화_9.png,input/pdf/한능검/(73회)한국사(심화)검사지.pdf,2026-07-12T22:45:15+09:00
2025,공통,한국사,73회심화,10,,남북국시대,자료 제시형,목간 발표 해설,"대모산성 목간, 정개 연호, 태봉, 궁예",4,광평성 등 정치 기구 마련,output/images/hancert/2025_공통_한국사_73회심화_10.png,input/pdf/한능검/(73회)한국사(심화)검사지.pdf,2026-07-12T22:45:15+09:00
2025,공통,한국사,73회심화,11,,고려,계획서형,체험학습 보고서,"안동 태사묘, 고창 전투, 견훤, 왕건",5,정계·계백료서,output/images/hancert/2025_공통_한국사_73회심화_11.png,input/pdf/한능검/(73회)한국사(심화)검사지.pdf,2026-07-12T22:45:15+09:00
2025,공통,한국사,73회심화,12,,고려,자료 제시형,단일 문헌 경제,"호부, 삼사, 안찰사, 감면 절차",1,벽란도 국제 무역항,output/images/hancert/2025_공통_한국사_73회심화_12.png,input/pdf/한능검/(73회)한국사(심화)검사지.pdf,2026-07-12T22:45:15+09:00
2025,공통,한국사,73회심화,13,,고려,자료 제시형,검색 결과 표,"이자겸, 척준경, 『삼국사기』, 인종",4,묘청의 서경 반란,output/images/hancert/2025_공통_한국사_73회심화_13.png,input/pdf/한능검/(73회)한국사(심화)검사지.pdf,2026-07-12T22:45:15+09:00
2025,공통,한국사,73회심화,14,,고려,자료 제시형,단일 문헌 탐구,"망이·망소이, 홍경원, 명학소",2,소(所)에 대한 차별 조사,output/images/hancert/2025_공통_한국사_73회심화_14.png,input/pdf/한능검/(73회)한국사(심화)검사지.pdf,2026-07-12T22:45:15+09:00
2025,공통,한국사,73회심화,15,,고려,인터뷰형,발굴 현장 인터뷰,"항파두리성, 진도·제주, 삼별초",2,최씨 무신 정권의 군사적 기반,output/images/hancert/2025_공통_한국사_73회심화_15.png,input/pdf/한능검/(73회)한국사(심화)검사지.pdf,2026-07-12T22:45:15+09:00
2025,공통,한국사,73회심화,16,,고려,자료 제시형,박물관 검색 UI,"이승휴, 제왕운기, 별도의 천하",3,단군 고조선 건국 이야기 수록,output/images/hancert/2025_공통_한국사_73회심화_16.png,input/pdf/한능검/(73회)한국사(심화)검사지.pdf,2026-07-12T22:45:15+09:00
2025,공통,한국사,73회심화,17,,고려,역사 장면형,가상 인물 대화,"기철 숙청, 쌍성총관부 수복, 이인임, 공민왕",2,신돈 전민변정사업,output/images/hancert/2025_공통_한국사_73회심화_17.png,input/pdf/한능검/(73회)한국사(심화)검사지.pdf,2026-07-12T22:45:15+09:00
2025,공통,한국사,73회심화,18,,고려,자료 제시형,특별전 포스터,"최무선, 진포 대첩, 왜구",3,박위의 왜구 근거지 토벌,output/images/hancert/2025_공통_한국사_73회심화_18.png,input/pdf/한능검/(73회)한국사(심화)검사지.pdf,2026-07-12T22:45:15+09:00
2025,공통,한국사,73회심화,19,,조선,자료 제시형,세계기록유산 포털,"조선왕조실록, 직지, 의궤, 동의보감, 일성록",5,일성록=관보(오류),output/images/hancert/2025_공통_한국사_73회심화_19.png,input/pdf/한능검/(73회)한국사(심화)검사지.pdf,2026-07-12T22:45:15+09:00
2025,공통,한국사,73회심화,20,,조선,자료 제시형,사료·해설,"조선경국전, 재상론, 정도전",1,불씨잡변으로 불교 비판,output/images/hancert/2025_공통_한국사_73회심화_20.png,input/pdf/한능검/(73회)한국사(심화)검사지.pdf,2026-07-12T22:45:15+09:00
2025,공통,한국사,73회심화,21,,조선,대화형,문서 화면 2인 대화,"월인천강지곡, 훈민정음, 석보상절, 세종",3,칠정산 간행,output/images/hancert/2025_공통_한국사_73회심화_21.png,input/pdf/한능검/(73회)한국사(심화)검사지.pdf,2026-07-12T22:45:15+09:00
2025,공통,한국사,73회심화,22,,조선,자료 제시형,회화 모니터 해설,"대보단, 명 황제, 숙종, 임진왜란 원군",2,하정사·천추사 사절단,output/images/hancert/2025_공통_한국사_73회심화_22.png,input/pdf/한능검/(73회)한국사(심화)검사지.pdf,2026-07-12T22:45:15+09:00
2025,공통,한국사,73회심화,23,,조선,계획서형,다큐멘터리 기획안,"조의제문, 무오사화, 연산군 폭정·반정",5,갑자사화·폐비 윤씨 사사,output/images/hancert/2025_공통_한국사_73회심화_23.png,input/pdf/한능검/(73회)한국사(심화)검사지.pdf,2026-07-12T22:45:15+09:00
2025,공통,한국사,73회심화,24,,조선,계획서형,성곽 답사 계획서,강화산성·북한산성·한양도성·남한산성·수원 화성,4,남한산성 병자호란 항전,output/images/hancert/2025_공통_한국사_73회심화_24.png,input/pdf/한능검/(73회)한국사(심화)검사지.pdf,2026-07-12T22:45:15+09:00
